device_id	notification_id	prox
d143f2f107854051bfc9e2cbe8c913b5	c7fc1b772e374770a49fe8c03ade58fe	1
3ac8550c4587483290c57e5e98d6ee05	fcbe3c34002d4c8fa37ae32e96d8d852	1
3ac8550c4587483290c57e5e98d6ee05	20ce149ef2ff4034bd55160342f6407e	1
adf5c3a65c8e4d0abc900fccf2b665fe	c99a3d30bd4445b58cba386e11aa986b	1
3ac8550c4587483290c57e5e98d6ee05	fc32ca68f5cf41858deee14ae50ee2ff	1
e79a7d3e6985433d82ade35e42d3f1ff	1d5b2808ffb346beb4a81c12846b3f97	0
db9a6313e6e84616b9be27054a2094b2	25ea5a5e9b924bbfbf9cb1aa27f7c506	1
3ac8550c4587483290c57e5e98d6ee05	fd7ab6e515a2475ba897dfff6b3a2e1b	1
3ac8550c4587483290c57e5e98d6ee05	64737b5b26e345ba9a459a7ccd2e45df	1
6fcc5b3f284642e7b91d8c16df97167a	27c8daa3abd1472785f5a373d468d391	0
3ac8550c4587483290c57e5e98d6ee05	310b3d30f4244685be4d35f5480cab77	1
3ac8550c4587483290c57e5e98d6ee05	cafab6bbd47649dab5edc2374a89b83e	1
d143f2f107854051bfc9e2cbe8c913b5	cfb02c82a70d4b8195cec183be70b4b2	1
3ac8550c4587483290c57e5e98d6ee05	4d0e0a5476e441bfa0f7400e3d28d670	1
3ac8550c4587483290c57e5e98d6ee05	3410217e6575484297b04252e69811ab	1
db9a6313e6e84616b9be27054a2094b2	8f11db8c8ac845058554eda9c293269b	1
6fcc5b3f284642e7b91d8c16df97167a	6efa778c86554a209044f51c5fc1945e	0
d143f2f107854051bfc9e2cbe8c913b5	ab2a7805c7e949308747f99c4d85b2ba	1
3ac8550c4587483290c57e5e98d6ee05	040353b1a0924c7380bae152bdda9278	1
6dbd5e5e6c6040938ed458705ece452e	3725443b3e37456bb85a0d48fa6875f4	1
6dbcd91158e248bea04dd5dd7c81e76e	48391afd53194aaab34b35477ffa158a	0
6dbcd91158e248bea04dd5dd7c81e76e	014934c33ea54221aba7bb41280bd9d2	1
3ac8550c4587483290c57e5e98d6ee05	1d4ace090b9448079748537e80c6397a	1
43fd6ac3ba544d0aa99bb50a266d1f76	93646be8186747b2b3d8833851a08cf6	1
3ea1a425177d4163a5a9f04c690d2965	01a7c31bd1a742ec934cda37c186b72f	1
f388a39a209144198f1312861dab3105	c686979e92b54099921dde4c0c0bfb34	1
db9a6313e6e84616b9be27054a2094b2	18b6b30da67a47439d85ac3008b84ed2	1
3ac8550c4587483290c57e5e98d6ee05	9058cad1551d46548434dbb038599cca	1
adf653615f6644e5a2feeabf5f7ac675	498b2a1c781d4930a3422b333171d304	1
3ac8550c4587483290c57e5e98d6ee05	73030067b20f4675ab07306ee8706c8a	1
6dbcd91158e248bea04dd5dd7c81e76e	9289173d69ad4544b95792206f9806e3	1
f388a39a209144198f1312861dab3105	cb422f5f32bc43b798cd4aaf8941234d	0
94f50e4b32c14cc287c6165e4681cd6b	59515581dc244154a45023a5353f3a89	1
3ac8550c4587483290c57e5e98d6ee05	99fcb3058ed347529883f89edd07a3ee	1
d143f2f107854051bfc9e2cbe8c913b5	db424263d423431896779a67da5511e4	1
adf653615f6644e5a2feeabf5f7ac675	b90d37b5cc224f52bfe76cfa0d20fc8f	1
adf5c3a65c8e4d0abc900fccf2b665fe	c9561c53cbd44af9b927fbb494a749a5	1
d259e34acbe0453e9cc4df85a354dc52	76e5dc274aed4f8b978289c4ea15fb0a	1
adf653615f6644e5a2feeabf5f7ac675	bda5b120aeba4f3185d81b05c6a9cd3d	1
d259e34acbe0453e9cc4df85a354dc52	94801ae9faa64a59a16a6218630bb783	1
ef24e3578f264168ae5adfb7e75e4cea	00766a2297914a9e9c23392cd95247d8	0
6dbcd91158e248bea04dd5dd7c81e76e	fddfc44dff9344a6bfa36588ce11e157	1
f388a39a209144198f1312861dab3105	ca4fa0c5d0a2460e96360b2448f73f07	1
43fd6ac3ba544d0aa99bb50a266d1f76	2ebee6054809421783f2b205c0beeb78	1
3ac8550c4587483290c57e5e98d6ee05	cd7df1c752a54eee89c260f968905fe4	1
3ac8550c4587483290c57e5e98d6ee05	b237dedc75bd48aebe0ad90486b75512	1
3ac8550c4587483290c57e5e98d6ee05	c0b2361f9f0549ff86992e66d860cf29	1
adf5c3a65c8e4d0abc900fccf2b665fe	9d119198d3b84f4d9e6d1e89827b1249	1
d143f2f107854051bfc9e2cbe8c913b5	b79ad1c3f1db4829bf5316be8d1c6f17	1
db9a6313e6e84616b9be27054a2094b2	fe3d838a00ba48eb8fb16f79a277f948	1
adf653615f6644e5a2feeabf5f7ac675	e32f347b4f1a41bb86b92517d6b32534	1
d143f2f107854051bfc9e2cbe8c913b5	acf6ef2f58d643d1b1e54f35f8bc1f29	1
43fd6ac3ba544d0aa99bb50a266d1f76	37c14e8365684ff596fa18b4ea892309	1
adf653615f6644e5a2feeabf5f7ac675	7edf37ea8f5b4135a0c04cdd270c6155	1
d143f2f107854051bfc9e2cbe8c913b5	513f56d768754646a5f8753140dc83c3	1
adf5c3a65c8e4d0abc900fccf2b665fe	cb825cffcd044191a59070a838b99823	1
3ac8550c4587483290c57e5e98d6ee05	d7688d2378dc419283e0efbb7777449c	1
e79a7d3e6985433d82ade35e42d3f1ff	9f2e24daf6dd4868adf9da5b05872bd2	1
3ac8550c4587483290c57e5e98d6ee05	15986a675b3b4e6db52e98fd8b8253e6	1
db9a6313e6e84616b9be27054a2094b2	6f14001db066417a8cf75517da31ddf4	1
6dbcd91158e248bea04dd5dd7c81e76e	1f635425314844f9bc8273ec455960a3	0
adf653615f6644e5a2feeabf5f7ac675	1d0d9c4794a24bf99497538bce6f3864	1
6fcc5b3f284642e7b91d8c16df97167a	175c940d3f364aa89df7841f2889209c	1
6fcc5b3f284642e7b91d8c16df97167a	0f41f3c5c7b34e6caa9c5df9f80c4b79	0
6dbd5e5e6c6040938ed458705ece452e	4afb48bb02dd41339867ee0a142ec8ea	0
d143f2f107854051bfc9e2cbe8c913b5	e13cbb6bad064b1ca7582622c8a206b7	1
adf653615f6644e5a2feeabf5f7ac675	1776b44670a24869b6c914eaed3b164a	1
3ac8550c4587483290c57e5e98d6ee05	7e020804931241bc910f0e4ef67bfbac	1
d143f2f107854051bfc9e2cbe8c913b5	a8eb5aee1ca048edaf8b184a8eb821df	1
6dbcd91158e248bea04dd5dd7c81e76e	01383a1b62cd4220a68261a3eb88726f	1
e79a7d3e6985433d82ade35e42d3f1ff	0aab50d0c0244cfbb244ca7d3955231a	1
3ac8550c4587483290c57e5e98d6ee05	10c8e2a4aa304171904b3d1f91afd95c	0
d143f2f107854051bfc9e2cbe8c913b5	e73389b5bb7d4f6cac029212bcb27693	1
adf5c3a65c8e4d0abc900fccf2b665fe	c09345b1494a411da9a495a6f6e1b3a5	1
adf5c3a65c8e4d0abc900fccf2b665fe	e173060207624d5b9fd6497d21fec214	1
db9a6313e6e84616b9be27054a2094b2	8cea0f5acfb047a0b0b3952d2540a63e	1
adf5c3a65c8e4d0abc900fccf2b665fe	ee666a0afc2641e4bc775f095d01cbf7	1
d143f2f107854051bfc9e2cbe8c913b5	def3685416b4494295ee955924410f6b	1
6dbcd91158e248bea04dd5dd7c81e76e	c2ddea5307354417b72faa7abbb5f877	1
d143f2f107854051bfc9e2cbe8c913b5	fe69edbcf40a4071830e67f432630fb9	1
6dbcd91158e248bea04dd5dd7c81e76e	923fecbf48284d2db6353b61e553ba6c	1
adf653615f6644e5a2feeabf5f7ac675	d3ece0c9b1144308a2ff9179723f24af	1
6dbd5e5e6c6040938ed458705ece452e	c8c01506442042809889e93a61423b3e	1
adf5c3a65c8e4d0abc900fccf2b665fe	de36578c225a44e1996d1bb5c623b01a	1
3ac8550c4587483290c57e5e98d6ee05	9190b0cd0b0745b6b07956889fae586c	1
d143f2f107854051bfc9e2cbe8c913b5	9ddbb204992e4db2967ac62c8861d99d	1
d143f2f107854051bfc9e2cbe8c913b5	4909eea7d63c4e3ab2ea7923b08519fd	1
db9a6313e6e84616b9be27054a2094b2	8712e726c9454a60a308c5d1425858aa	1
6dbcd91158e248bea04dd5dd7c81e76e	7cf4109ce45347e9a8374a5267121c11	1
d143f2f107854051bfc9e2cbe8c913b5	fef51bd743c546b2b461b88882f02ac9	1
adf653615f6644e5a2feeabf5f7ac675	dd239101a0f0471cbf1df9609d2e7082	1
6fcc5b3f284642e7b91d8c16df97167a	2a8741de9d344516ae52ef409383c27e	0
3ac8550c4587483290c57e5e98d6ee05	f15ea48c7d4742698144d368fa678a19	1
d143f2f107854051bfc9e2cbe8c913b5	0a259dd2cab64bba915140256f33a146	1
6dbd5e5e6c6040938ed458705ece452e	c87956a056844e318dd4fa2ad7830639	1
3ac8550c4587483290c57e5e98d6ee05	69e202728c5548b6a2b4ca74ec0c86aa	0
3ac8550c4587483290c57e5e98d6ee05	9efb4d505795420f95d01f0f6477c092	1
db9a6313e6e84616b9be27054a2094b2	112c26d133dd4ca8954c730684356d1f	1
d143f2f107854051bfc9e2cbe8c913b5	27338b88f640412e804e1d6a630494d1	1
d143f2f107854051bfc9e2cbe8c913b5	528999e71e4947b8b885a96c87fc30d8	1
3ac8550c4587483290c57e5e98d6ee05	4c110c65ae744ac79b7db55496198caa	1
3ac8550c4587483290c57e5e98d6ee05	56ef8c774d374000b8a3233825ea2e31	1
db9a6313e6e84616b9be27054a2094b2	9d49d6d4284547c0921e9842e26a5d06	1
adf653615f6644e5a2feeabf5f7ac675	98812aab7d4f4cbb85200c4ff21edfba	1
db9a6313e6e84616b9be27054a2094b2	d4a5827645994fc3946b518ecd111a57	1
f388a39a209144198f1312861dab3105	dc5d7951765b42ac8ff6942238d1d758	1
6dbd5e5e6c6040938ed458705ece452e	85f82275df4b4fa18caf24f30b683e0d	0
3ac8550c4587483290c57e5e98d6ee05	da15197e66264d3d875234c1c1f28baa	1
adf653615f6644e5a2feeabf5f7ac675	43b24604d19a468cb16469d7cf461900	1
db9a6313e6e84616b9be27054a2094b2	9a64a009bbe64beba0ce00e3384d3343	1
db9a6313e6e84616b9be27054a2094b2	676f667647a747bd92ae0befddb5f0bd	1
db9a6313e6e84616b9be27054a2094b2	d7a6bf233c9c4446a25ad95ae1341cab	1
3ac8550c4587483290c57e5e98d6ee05	6a0d348f289148e3a292b2bc6f2fbe57	1
d143f2f107854051bfc9e2cbe8c913b5	e29b92bed4e04d0fba38078c09460c73	1
6dbcd91158e248bea04dd5dd7c81e76e	b6d5700f645d4a21818041640a0bc420	1
6fcc5b3f284642e7b91d8c16df97167a	eabe3639d9014f56ac96da504679cc15	0
3ea1a425177d4163a5a9f04c690d2965	5b21a72b64d5427ba42e65f5c11d8966	0
f388a39a209144198f1312861dab3105	8108caaef84142f2b23adcd1fad10ae2	1
db9a6313e6e84616b9be27054a2094b2	bfc9b73291904b4eb2f21cff248d5e1d	1
3ac8550c4587483290c57e5e98d6ee05	dba6390cabdc412cb28a4f756d72feea	1
6dbcd91158e248bea04dd5dd7c81e76e	85f9e7a8cc4543c1b8186cb78d99433e	0
3ac8550c4587483290c57e5e98d6ee05	1244f91e36764ffcb003c228613f4cbc	1
d143f2f107854051bfc9e2cbe8c913b5	c884c4dbaf564e95987f1a1af921962e	1
6dbcd91158e248bea04dd5dd7c81e76e	6d826b05558044b1bd0c40e317c86fef	1
e79a7d3e6985433d82ade35e42d3f1ff	21ab1daccafe439abd0310f8346607c5	1
adf5c3a65c8e4d0abc900fccf2b665fe	579d236e39e44998a0cddb4b8112db1e	0
adf653615f6644e5a2feeabf5f7ac675	5b2dc383204e423fa307440481f30442	1
d143f2f107854051bfc9e2cbe8c913b5	ae165f2693a147b58a2803b66c1742bb	1
6dbcd91158e248bea04dd5dd7c81e76e	c8f9829dfde04045b734c154aba252b1	1
adf653615f6644e5a2feeabf5f7ac675	af1795cfc5d7409b990fb2308152be14	1
db9a6313e6e84616b9be27054a2094b2	bb745586383541228836b604d679431d	1
6dbcd91158e248bea04dd5dd7c81e76e	bd2abc2a907740e487461fb8a9389a97	1
d143f2f107854051bfc9e2cbe8c913b5	c0555a5191b944fcad3fa842a4b5e39c	1
adf653615f6644e5a2feeabf5f7ac675	cc9bb9294ed24bdc8de3040c3ee87bd6	0
3ac8550c4587483290c57e5e98d6ee05	d1d893688e7e424cbb51924a74296686	1
6fcc5b3f284642e7b91d8c16df97167a	0c2d4a84c7734e34aacc9504827e26fd	0
6fcc5b3f284642e7b91d8c16df97167a	51bcf0bc838c4e7c8672cd5bb201988f	0
adf653615f6644e5a2feeabf5f7ac675	677bbe51308e41c6a4e064002c1d8fc2	1
adf653615f6644e5a2feeabf5f7ac675	6514338539ca42e9bc5be08c48b0c43d	1
f388a39a209144198f1312861dab3105	b5463343e2a441baafe40744b842f253	1
3ac8550c4587483290c57e5e98d6ee05	482727ab3a9748989edd448b7250334f	1
d143f2f107854051bfc9e2cbe8c913b5	5264a330e11e4bf7a17252bcf2a74d37	1
3ac8550c4587483290c57e5e98d6ee05	c2f2828141d449e8bd4367e98f03f309	1
adf653615f6644e5a2feeabf5f7ac675	e4c3d78d6ed347378865f4d1b8bd91a7	1
adf653615f6644e5a2feeabf5f7ac675	2090205c6cba4497b730f47e5bfc801e	1
3ac8550c4587483290c57e5e98d6ee05	1ba9591af5264ddd8d850ffca2604289	1
db9a6313e6e84616b9be27054a2094b2	526c70e4ffaa4092a79858903b2326f5	1
d143f2f107854051bfc9e2cbe8c913b5	b1d1599c06c8419286a22bdb450726c0	1
94f50e4b32c14cc287c6165e4681cd6b	0f946c5316d34fab9e7c5aa08e5b5b8a	1
f388a39a209144198f1312861dab3105	aeed321f58744335be4e73ba95573a07	0
3ac8550c4587483290c57e5e98d6ee05	d8dcfcdb7d81449eb7bbe8504773316d	1
db9a6313e6e84616b9be27054a2094b2	67bc961b3deb41f9bbc62046770a3c46	1
6dbcd91158e248bea04dd5dd7c81e76e	30018e6da21948eb8f7810d97e222498	0
3ac8550c4587483290c57e5e98d6ee05	897995a6357c40978f5eb3c1f6f5c376	1
3ac8550c4587483290c57e5e98d6ee05	acf82380590243bba8f88b89d2dbe065	1
db9a6313e6e84616b9be27054a2094b2	3e57da164766453bb998fddf011b3763	1
f388a39a209144198f1312861dab3105	671ee6cf189e4a51b50879c3f2280724	1
d143f2f107854051bfc9e2cbe8c913b5	2540989d293d4fd7844bd43e8c7ea7d2	1
6dbcd91158e248bea04dd5dd7c81e76e	c25741daeb874d8b83a49baca7098c3b	0
6dbcd91158e248bea04dd5dd7c81e76e	65472e90ab434ac0bba10b59bbd44cdf	0
94f50e4b32c14cc287c6165e4681cd6b	c67d16858b8b49a29905e8810e2e8659	1
6dbcd91158e248bea04dd5dd7c81e76e	43935b995c1d4e67a52e85c7a95bf59d	1
43fd6ac3ba544d0aa99bb50a266d1f76	a833a6d72e5a4754b1697d78e2fc8a6e	1
db9a6313e6e84616b9be27054a2094b2	38c3a6c0d94a499c8cce3fe9f9e4dd3f	1
29727154906d4b7bbda2f43a866876b6	6baff82e223544a3993c1dc1a489780f	0
43fd6ac3ba544d0aa99bb50a266d1f76	a22bb04c14cb4f66a43bba9134daa8fb	1
6dbcd91158e248bea04dd5dd7c81e76e	6e819f7a03424de7aaa3f08817381371	1
f388a39a209144198f1312861dab3105	54db42ac99cd433a89d5f667c6b9221b	1
6dbd5e5e6c6040938ed458705ece452e	7c03e4f03e1f43379fa4e69ffe8849e2	1
d143f2f107854051bfc9e2cbe8c913b5	e5b047d50d55477fb32e401a8efa0b9b	1
3ac8550c4587483290c57e5e98d6ee05	4a713e3a558145eb80eedf7302a96b3a	1
6dbcd91158e248bea04dd5dd7c81e76e	ff525d6a9572409c9f41dc3ea841b765	1
d143f2f107854051bfc9e2cbe8c913b5	4eed44c225064900aeee822147e5cdc8	1
6fcc5b3f284642e7b91d8c16df97167a	a7058c5b411b4ac195b056ae33830e26	0
adf5c3a65c8e4d0abc900fccf2b665fe	0575d4aef5fb4cea9f925b8c669974a2	1
3ea1a425177d4163a5a9f04c690d2965	e41cfb595af048b28a6d7fbf8c28b05f	0
f388a39a209144198f1312861dab3105	85e9dc037ad54c56952ebb0975591e31	1
6dbcd91158e248bea04dd5dd7c81e76e	34fe7c325aed4b76b3c9b79b02b24d60	1
f388a39a209144198f1312861dab3105	bd0a0d82985e47b8a43285c061586a1a	1
adf653615f6644e5a2feeabf5f7ac675	6a5ecb8dcd5e4b669a0bdee223b1bbda	1
db9a6313e6e84616b9be27054a2094b2	349faf9c2e5d4b40b1c0f1037159b3ed	1
adf653615f6644e5a2feeabf5f7ac675	6d13790abb6e4d2d9e13e8e88b49ecf4	1
db9a6313e6e84616b9be27054a2094b2	457463f0df084bf382ea5c57f8fd51c5	1
3ac8550c4587483290c57e5e98d6ee05	ad88a33852bf4c499dd136aa8f7ec880	1
adf653615f6644e5a2feeabf5f7ac675	e4cddb1e11f943dfbc2a25b075a713ac	1
43fd6ac3ba544d0aa99bb50a266d1f76	a0bf66377c724d46a5262a50fac739a1	1
adf653615f6644e5a2feeabf5f7ac675	27550a8214b54c56b3963240b7137250	1
3ac8550c4587483290c57e5e98d6ee05	8f29cd39b9f54b688416643c6d02a3c6	1
6dbcd91158e248bea04dd5dd7c81e76e	82a2c21b79d94ec381266b68a5403c2f	1
3ac8550c4587483290c57e5e98d6ee05	8605d594c66346e391b490214eb3b20a	1
3ac8550c4587483290c57e5e98d6ee05	275a7cf6e45549fba6c281d8f3ae6258	1
3ac8550c4587483290c57e5e98d6ee05	42c2969c3f7448adb3b47b57767cab3f	1
f388a39a209144198f1312861dab3105	a8445d7952ed4b6bb76e283fab20f02c	0
f388a39a209144198f1312861dab3105	7da4c09077c247a99b063a79671445a7	1
6dbcd91158e248bea04dd5dd7c81e76e	09968d38c0834d1893a58699568a4f17	1
3ac8550c4587483290c57e5e98d6ee05	49509b4dcf994dafb751472c0103a14b	1
6dbcd91158e248bea04dd5dd7c81e76e	557ce98b9c2c42a8b7cd5b9e7ad5811d	1
e79a7d3e6985433d82ade35e42d3f1ff	aa7007a929c64e31ab3cd7adb69acf4a	1
adf653615f6644e5a2feeabf5f7ac675	08d3c9ed7b1f4d11b62485c548f104d3	1
6dbcd91158e248bea04dd5dd7c81e76e	68ae06923d3441e7816e47962c9e97e0	1
adf5c3a65c8e4d0abc900fccf2b665fe	f99cca32c4344211a72c7be9d307aed1	1
6dbcd91158e248bea04dd5dd7c81e76e	b769aa32aa9b426aafc1eb63a4127537	1
f388a39a209144198f1312861dab3105	56b6a963ea9e4e71a15d0f2e0d5e6162	0
db9a6313e6e84616b9be27054a2094b2	f08e3ce0720948d3baae46fe8cf948bc	1
6fcc5b3f284642e7b91d8c16df97167a	a67b05c4af67480ea07d902cce679a55	0
6dbcd91158e248bea04dd5dd7c81e76e	3c3d14f49b2c48f1be93c198881d0c34	1
d143f2f107854051bfc9e2cbe8c913b5	6f4acaa7641b431a8e6bf7899d05c804	1
3ac8550c4587483290c57e5e98d6ee05	194d04e7c1db40bdac967840301db669	1
6dbcd91158e248bea04dd5dd7c81e76e	efef63ebddef4055806ca54d168a34b5	1
6dbcd91158e248bea04dd5dd7c81e76e	7801ed5a8916433b9eabe8fc10c46a77	1
6dbcd91158e248bea04dd5dd7c81e76e	1b773a2d853849bb896d33f678a12c4c	1
f388a39a209144198f1312861dab3105	12a31d10bac54e53b27cc25490f1415f	1
e79a7d3e6985433d82ade35e42d3f1ff	b8b78590effd4a2b91244cf2f4958dd8	1
f388a39a209144198f1312861dab3105	0c78966ce8ec489697b5e3f3d968ced2	1
adf653615f6644e5a2feeabf5f7ac675	145e4bd893b141a9b1f12673ed3d94d3	1
e79a7d3e6985433d82ade35e42d3f1ff	fbfe9c0a68ac41fea26a33b5dc33fa4e	1
d143f2f107854051bfc9e2cbe8c913b5	6705ebd35c524f93bc5a1029b57f0b78	1
db9a6313e6e84616b9be27054a2094b2	89698af66a224f2d9795bdb00be2c327	1
adf653615f6644e5a2feeabf5f7ac675	d517c4c1796e4ce3b8e9949b0b3423ec	1
adf5c3a65c8e4d0abc900fccf2b665fe	fc48c78a8bac4e5380597a190056219a	1
adf653615f6644e5a2feeabf5f7ac675	ddfe786058d24b2fbac6d2ff491bf6b0	1
3ac8550c4587483290c57e5e98d6ee05	e8988a329126475c946e3f4f8fa56536	1
adf653615f6644e5a2feeabf5f7ac675	b418d30b0b2c473da85a3f73517f8a5a	1
adf653615f6644e5a2feeabf5f7ac675	c66825fb313e42e9a007f7eae67e69f4	1
e79a7d3e6985433d82ade35e42d3f1ff	f09cb1dba4d94b33a6b41ccdc948e4c9	1
6dbcd91158e248bea04dd5dd7c81e76e	dd986be2d53f4eb0a2eec0992edc18ce	1
f388a39a209144198f1312861dab3105	631470e804ca43c9a4ce934f4ef22400	1
3ac8550c4587483290c57e5e98d6ee05	ab858c6223d747d8a4ec9021d3273c92	1
d143f2f107854051bfc9e2cbe8c913b5	663961fef5a34c178f47e2c96ba78c1d	1
e50958b880754ea19659c6aa7f1e9dd7	e7e32c71ab674c849b64cd4409d54cba	0
f388a39a209144198f1312861dab3105	370792d3db49426aaf04715e9f65a23a	1
6dbd5e5e6c6040938ed458705ece452e	b59ff7618657440f93e7d1c00f1a1192	1
3ac8550c4587483290c57e5e98d6ee05	418787436eb24f98a602bb760ca6a0c5	0
43fd6ac3ba544d0aa99bb50a266d1f76	5498617f2abb4183ab9bfaa7e6ce9ead	1
6fcc5b3f284642e7b91d8c16df97167a	4dfaafb1aa4f4514ab0ca3065e526e0d	1
3ac8550c4587483290c57e5e98d6ee05	0eea8d0306884a2bbe09e821373f8769	0
3ac8550c4587483290c57e5e98d6ee05	42392472cb1f4f0ca3284735866d20ab	0
adf653615f6644e5a2feeabf5f7ac675	5e056158b32549208f7f663557f6f2ce	1
f388a39a209144198f1312861dab3105	adbcfba92b6540df92313384a4860aef	1
6dbcd91158e248bea04dd5dd7c81e76e	e6b6b5ced3fa485fa57af7b9ccdb4fb1	1
adf5c3a65c8e4d0abc900fccf2b665fe	9027af4ae4544f159fabc5aac3c93ab2	1
f388a39a209144198f1312861dab3105	40250780e875497989ad8d3b4262d07f	0
adf653615f6644e5a2feeabf5f7ac675	6dd18464121f41d3ae0621bba54c908b	1
3ac8550c4587483290c57e5e98d6ee05	eb014cd789384e6caa236064e66c87ae	1
6dbd5e5e6c6040938ed458705ece452e	4903666bf46545f4bb0ec5193fe2d3d0	1
adf653615f6644e5a2feeabf5f7ac675	cc060a68acdf40cabe343c05b8a8abde	1
3ac8550c4587483290c57e5e98d6ee05	cfb114e8ac20441c9d81a558497b8ff1	1
adf653615f6644e5a2feeabf5f7ac675	84ec6d98e19f44d08ca3783b8d84c9e7	1
adf5c3a65c8e4d0abc900fccf2b665fe	a9b1efcc9cbd459ebbbc43a521f0e415	1
3ac8550c4587483290c57e5e98d6ee05	f4e2570103004e96942aad63275c1325	1
6dbcd91158e248bea04dd5dd7c81e76e	4b95340f62d24007ad3d2265d72fdca7	1
e79a7d3e6985433d82ade35e42d3f1ff	40fa4f59532b4808abe540a8f20aef0f	1
adf653615f6644e5a2feeabf5f7ac675	51ffb3c25d8649749b0f6ab93eb30f29	1
3ac8550c4587483290c57e5e98d6ee05	fb4582d4ab4a4f0b95f502a46a4b1ac6	1
3ac8550c4587483290c57e5e98d6ee05	6db613bf0bca4fdea70d233be0fbf77b	1
adf5c3a65c8e4d0abc900fccf2b665fe	f151bd17921c4111ad348b1f13ec1300	0
6fcc5b3f284642e7b91d8c16df97167a	e77ca4a2a14f437cb219d6919f315b8e	0
adf653615f6644e5a2feeabf5f7ac675	35b215021f744e3ca15a256f39ed7f3c	1
e79a7d3e6985433d82ade35e42d3f1ff	9bb36ab3c74f4aadaab21ade3b3e06a9	1
adf5c3a65c8e4d0abc900fccf2b665fe	b740234193c04db6b6a57ae4e284358d	1
3ac8550c4587483290c57e5e98d6ee05	d40900e7b4a943a695c870fb0c4f7c6f	1
6fcc5b3f284642e7b91d8c16df97167a	19ba4ec338474265b101a361e401776b	1
db9a6313e6e84616b9be27054a2094b2	1aae0d987b104513a0ad90a9f67dc556	1
adf653615f6644e5a2feeabf5f7ac675	c60f2557af554b08baa2eb358ff74843	1
d143f2f107854051bfc9e2cbe8c913b5	bfd7a948452f435b8fd7a3baa02c6321	1
3ac8550c4587483290c57e5e98d6ee05	1281c4913ed34f0883f0896bc9ea0160	1
ef24e3578f264168ae5adfb7e75e4cea	21090f0d24f847c29496f5ffbe5ee539	1
6dbcd91158e248bea04dd5dd7c81e76e	0ad413b3bc054d5889607d892d76b2b1	1
adf653615f6644e5a2feeabf5f7ac675	044492e90a4e46cf899cf44e38f51be1	1
3ac8550c4587483290c57e5e98d6ee05	7b5b2330c1f74c349e95db7cb18c881c	1
6dbd5e5e6c6040938ed458705ece452e	41ff0e88d8704032bfe6ff628500c7a7	1
d259e34acbe0453e9cc4df85a354dc52	cf3889118e26494587e4e74a34ef5ae6	1
6dbcd91158e248bea04dd5dd7c81e76e	4515d301370d4b7392a07857cd4c1c93	1
3ac8550c4587483290c57e5e98d6ee05	107c306bda824f3fbf065ee4569ac672	0
f388a39a209144198f1312861dab3105	36b9e9968f74488c8ce45c4ede848c4b	1
adf653615f6644e5a2feeabf5f7ac675	bdf5bcb04b514ad188871c669b7683b2	1
adf5c3a65c8e4d0abc900fccf2b665fe	e917849e71f84c36b07043d55a548761	0
adf653615f6644e5a2feeabf5f7ac675	ae5d682cac4145bfba07611ba5b955bf	1
d143f2f107854051bfc9e2cbe8c913b5	d180372db32e44969363ec4b9e28df12	1
d143f2f107854051bfc9e2cbe8c913b5	2e1bcba6c29e46b5bbdd8b1f527d3c0c	1
3ac8550c4587483290c57e5e98d6ee05	a619f1b0339a449d8f35055af2c51708	1
43fd6ac3ba544d0aa99bb50a266d1f76	f1b4e137eb494f9cb6576521afbc5555	1
6fcc5b3f284642e7b91d8c16df97167a	ba46214203d04fb2ab4f82e0144534af	0
6dbcd91158e248bea04dd5dd7c81e76e	503e41149c764c1399b9517db1f6844c	1
3ac8550c4587483290c57e5e98d6ee05	6d6745062b984c12a7c2723790d7b9fa	1
db9a6313e6e84616b9be27054a2094b2	7d54460e81924cd1b1759a1d2330037e	1
db9a6313e6e84616b9be27054a2094b2	e0fe3fbc3a074adf8e2e721f395c74ce	1
db9a6313e6e84616b9be27054a2094b2	16cce64348f94d3aa2bfe781e8482d07	1
adf653615f6644e5a2feeabf5f7ac675	e84deabcca5a4f50961c572120d62bbf	1
adf653615f6644e5a2feeabf5f7ac675	24c82c662059460cb81df63edf7a2083	1
adf653615f6644e5a2feeabf5f7ac675	a081d1ab6dd3427a82e409064ea18b79	1
db9a6313e6e84616b9be27054a2094b2	a948378653334ccf8b0cfaf25af02571	1
d143f2f107854051bfc9e2cbe8c913b5	1f1e0a2b258447889c611cacc76a2c06	1
3ac8550c4587483290c57e5e98d6ee05	5554344a59ab4f06975b7f8db957f6ee	1
6fcc5b3f284642e7b91d8c16df97167a	fde989f57e3d4a8388310edc6cb4b417	0
3ac8550c4587483290c57e5e98d6ee05	2001a470726e4e1b9e99b866a1b576ba	1
e50958b880754ea19659c6aa7f1e9dd7	689e9f0e799b4d5bbb5e9bbc9bbae7e2	0
f388a39a209144198f1312861dab3105	6a585545fd5b4a5d927e4744472ea6a8	1
adf653615f6644e5a2feeabf5f7ac675	95cc10217c844bdba87dc01884bbeb86	1
f388a39a209144198f1312861dab3105	0200fa54c40d45ff952ba54cd6c5d8b8	1
d143f2f107854051bfc9e2cbe8c913b5	74aff8e2183644fdaeab8492baa06b8a	1
db9a6313e6e84616b9be27054a2094b2	15f56a77335148a7a0c098f6eef2810c	1
3ac8550c4587483290c57e5e98d6ee05	e98590600c8640638b06c9876eab9772	1
