device_id	notification_id	activity
3ac8550c4587483290c57e5e98d6ee05	b2d60375203145189237c4c320d48d57	STILL
6dbcd91158e248bea04dd5dd7c81e76e	676e4a6229f74fc196d4ee4e872ee3a2	STILL
43fd6ac3ba544d0aa99bb50a266d1f76	f0f0d820c9d74cb1955378cdc4acb300	STILL
adf653615f6644e5a2feeabf5f7ac675	ad54f345666543e78e9b20f8b46fb7f4	STILL
6fcc5b3f284642e7b91d8c16df97167a	fb3679113d6f45e4a38b44cfde95c782	STILL
adf653615f6644e5a2feeabf5f7ac675	c44adc7f258c40848ba41b2423299692	STILL
adf653615f6644e5a2feeabf5f7ac675	d08f163e4d6d4cfab24de26b67c01bc3	UNKNOWN
43fd6ac3ba544d0aa99bb50a266d1f76	86711f88bdae466abbc85bb13860e023	STILL
adf5c3a65c8e4d0abc900fccf2b665fe	3e56f48bf9f6454c9f91e2169161c737	STILL
6dbd5e5e6c6040938ed458705ece452e	41988ee0a5984fa5bc41f8703d3c3a49	STILL
6dbcd91158e248bea04dd5dd7c81e76e	4c9316d83975402a9fcd728c2e225733	STILL
3ac8550c4587483290c57e5e98d6ee05	3df14a38ff3c4cc896d55956afb4bcb5	STILL
adf653615f6644e5a2feeabf5f7ac675	64e9c0c6a6cb47fbb59b09ad0e4482c6	STILL
adf653615f6644e5a2feeabf5f7ac675	a860631972a641559a6f519c6345a793	UNKNOWN
6dbcd91158e248bea04dd5dd7c81e76e	41791c80ca0c4c52b1695a90170ff981	STILL
db9a6313e6e84616b9be27054a2094b2	32829fa757204b6085ac175a96bea14e	STILL
adf653615f6644e5a2feeabf5f7ac675	82872749a0d54a7bb04e63f588fed5c3	IN_VEHICLE
6dbd5e5e6c6040938ed458705ece452e	ace0e4c7323d4caa8fe07df1b1c9bfa3	STILL
6fcc5b3f284642e7b91d8c16df97167a	fda58f5700bb4300ae9d1f254e3f9dca	TILTING
d143f2f107854051bfc9e2cbe8c913b5	3009c28c4e2c40b6addcbf427a4ce50d	STILL
3ac8550c4587483290c57e5e98d6ee05	dfe84254aff5454ebd73b7b22cc7148f	STILL
d143f2f107854051bfc9e2cbe8c913b5	9eff2f730c56471f99275504c9ddfcc8	STILL
3ac8550c4587483290c57e5e98d6ee05	fe8a236c979747338b763a5ca67a237a	STILL
3ac8550c4587483290c57e5e98d6ee05	2edfd6ac785f48cdacc57f8fb87f9cb1	STILL
f388a39a209144198f1312861dab3105	89317430990547c494c78f2d345d37a0	STILL
e79a7d3e6985433d82ade35e42d3f1ff	3a968e9d8cad43a3bb72d56432201671	STILL
43fd6ac3ba544d0aa99bb50a266d1f76	6bc1e16f6c154ed69ccbe06cd319a042	STILL
43fd6ac3ba544d0aa99bb50a266d1f76	54e541e05a4b41db9dd42b1b3539093a	STILL
e50958b880754ea19659c6aa7f1e9dd7	8d858fc7569b40b6bda8a64737e6ecb8	STILL
adf653615f6644e5a2feeabf5f7ac675	d5035d73227e46e9aaf78c4b4ea6daae	UNKNOWN
f388a39a209144198f1312861dab3105	1e8d2c5345c14c819aa7a304d8307b1f	STILL
adf653615f6644e5a2feeabf5f7ac675	fe2c68b6fab646cd856c221d55642b29	STILL
6fcc5b3f284642e7b91d8c16df97167a	17016cccb5554b5d84be04e4b9f04cab	STILL
db9a6313e6e84616b9be27054a2094b2	9b6c97dcde854a7b905681874bf78f8a	STILL
f388a39a209144198f1312861dab3105	65026434435945d6a744446c11431288	STILL
3ac8550c4587483290c57e5e98d6ee05	715241cf01ef46ac87543e8973f4c48d	UNKNOWN
adf653615f6644e5a2feeabf5f7ac675	32853e3e30e547dc93d2ddb924c0801b	STILL
3ac8550c4587483290c57e5e98d6ee05	becdd08d51eb4b7db924d169afc06c7e	STILL
6dbcd91158e248bea04dd5dd7c81e76e	ea921492b9174532b7bf064af69220d0	STILL
d143f2f107854051bfc9e2cbe8c913b5	3ddea3404c08418087cf92dc042211f7	STILL
6dbcd91158e248bea04dd5dd7c81e76e	e5fc305ffa25462ba4cb7bbf34699521	STILL
d143f2f107854051bfc9e2cbe8c913b5	fbf729105572448c9183fdca8896d1de	STILL
29727154906d4b7bbda2f43a866876b6	3d38597954a742d0b9595757905659f2	STILL
94f50e4b32c14cc287c6165e4681cd6b	7621c2671c554f03a964b8bbeddb1810	STILL
adf653615f6644e5a2feeabf5f7ac675	49be2a97f80246f2a45c0f0402aa8ad3	STILL
43fd6ac3ba544d0aa99bb50a266d1f76	a974f47341774dd19ec25e5cc862df03	STILL
ef24e3578f264168ae5adfb7e75e4cea	176a9487519b4a8897159b72c3f8dc40	STILL
6fcc5b3f284642e7b91d8c16df97167a	dfe2b29d04844e9bac9aad6bc18c57a6	STILL
f388a39a209144198f1312861dab3105	baa60bfd56f44ff6bb6ced2fe5b5d4b5	STILL
6dbcd91158e248bea04dd5dd7c81e76e	0bc92b0f843b426abee20fd7e293b038	STILL
6dbcd91158e248bea04dd5dd7c81e76e	1b9f2eaed1eb42c78b5d9f39cca7bfbd	UNKNOWN
adf653615f6644e5a2feeabf5f7ac675	c2902194770a4b9aa6916fbd0bc01123	STILL
6dbd5e5e6c6040938ed458705ece452e	cef0835118f042c0998dc938038222b9	IN_VEHICLE
adf5c3a65c8e4d0abc900fccf2b665fe	f435163b2643449587ae7184213c324c	STILL
3ac8550c4587483290c57e5e98d6ee05	7338b7ececa848678665316b6995f5b7	STILL
db9a6313e6e84616b9be27054a2094b2	94d18eb179ea4f1eb8e5ab1bf60c881b	STILL
f388a39a209144198f1312861dab3105	3108324ec26c40fead99a2e64f3019cb	STILL
6fcc5b3f284642e7b91d8c16df97167a	cfecf271c1944f308f02844fd1fa6089	STILL
adf653615f6644e5a2feeabf5f7ac675	e82c6eaaeff144c8b5fd013d63b8e991	STILL
adf653615f6644e5a2feeabf5f7ac675	f75291d5c6b64aedbe0a9c08b2eeaf44	STILL
db9a6313e6e84616b9be27054a2094b2	5af080daf48c4e42991a8325525546f7	UNKNOWN
f388a39a209144198f1312861dab3105	5d1db729f32741cdb3373e7ed141309e	STILL
db9a6313e6e84616b9be27054a2094b2	784827169a844cbca41f3243aa97a320	STILL
43fd6ac3ba544d0aa99bb50a266d1f76	e5a41c279ef94792896e1eac07387dc7	STILL
3ac8550c4587483290c57e5e98d6ee05	fcbe3c34002d4c8fa37ae32e96d8d852	STILL
3ac8550c4587483290c57e5e98d6ee05	20ce149ef2ff4034bd55160342f6407e	STILL
3ac8550c4587483290c57e5e98d6ee05	fc32ca68f5cf41858deee14ae50ee2ff	STILL
db9a6313e6e84616b9be27054a2094b2	25ea5a5e9b924bbfbf9cb1aa27f7c506	STILL
3ac8550c4587483290c57e5e98d6ee05	fd7ab6e515a2475ba897dfff6b3a2e1b	STILL
3ac8550c4587483290c57e5e98d6ee05	64737b5b26e345ba9a459a7ccd2e45df	STILL
3ac8550c4587483290c57e5e98d6ee05	cafab6bbd47649dab5edc2374a89b83e	STILL
d143f2f107854051bfc9e2cbe8c913b5	cfb02c82a70d4b8195cec183be70b4b2	STILL
3ac8550c4587483290c57e5e98d6ee05	4d0e0a5476e441bfa0f7400e3d28d670	STILL
3ac8550c4587483290c57e5e98d6ee05	3410217e6575484297b04252e69811ab	STILL
db9a6313e6e84616b9be27054a2094b2	8f11db8c8ac845058554eda9c293269b	STILL
6fcc5b3f284642e7b91d8c16df97167a	6efa778c86554a209044f51c5fc1945e	TILTING
3ac8550c4587483290c57e5e98d6ee05	040353b1a0924c7380bae152bdda9278	STILL
6dbd5e5e6c6040938ed458705ece452e	3725443b3e37456bb85a0d48fa6875f4	STILL
43fd6ac3ba544d0aa99bb50a266d1f76	93646be8186747b2b3d8833851a08cf6	UNKNOWN
3ea1a425177d4163a5a9f04c690d2965	01a7c31bd1a742ec934cda37c186b72f	STILL
f388a39a209144198f1312861dab3105	c686979e92b54099921dde4c0c0bfb34	STILL
3ac8550c4587483290c57e5e98d6ee05	9058cad1551d46548434dbb038599cca	STILL
adf653615f6644e5a2feeabf5f7ac675	498b2a1c781d4930a3422b333171d304	UNKNOWN
3ac8550c4587483290c57e5e98d6ee05	73030067b20f4675ab07306ee8706c8a	STILL
6dbcd91158e248bea04dd5dd7c81e76e	9289173d69ad4544b95792206f9806e3	STILL
f388a39a209144198f1312861dab3105	cb422f5f32bc43b798cd4aaf8941234d	STILL
94f50e4b32c14cc287c6165e4681cd6b	59515581dc244154a45023a5353f3a89	STILL
3ac8550c4587483290c57e5e98d6ee05	99fcb3058ed347529883f89edd07a3ee	STILL
d143f2f107854051bfc9e2cbe8c913b5	db424263d423431896779a67da5511e4	STILL
adf5c3a65c8e4d0abc900fccf2b665fe	c9561c53cbd44af9b927fbb494a749a5	STILL
adf653615f6644e5a2feeabf5f7ac675	bda5b120aeba4f3185d81b05c6a9cd3d	STILL
ef24e3578f264168ae5adfb7e75e4cea	00766a2297914a9e9c23392cd95247d8	STILL
f388a39a209144198f1312861dab3105	ca4fa0c5d0a2460e96360b2448f73f07	STILL
43fd6ac3ba544d0aa99bb50a266d1f76	2ebee6054809421783f2b205c0beeb78	STILL
3ac8550c4587483290c57e5e98d6ee05	cd7df1c752a54eee89c260f968905fe4	STILL
3ac8550c4587483290c57e5e98d6ee05	c0b2361f9f0549ff86992e66d860cf29	STILL
adf5c3a65c8e4d0abc900fccf2b665fe	9d119198d3b84f4d9e6d1e89827b1249	STILL
db9a6313e6e84616b9be27054a2094b2	fe3d838a00ba48eb8fb16f79a277f948	STILL
d143f2f107854051bfc9e2cbe8c913b5	acf6ef2f58d643d1b1e54f35f8bc1f29	STILL
43fd6ac3ba544d0aa99bb50a266d1f76	37c14e8365684ff596fa18b4ea892309	STILL
adf653615f6644e5a2feeabf5f7ac675	7edf37ea8f5b4135a0c04cdd270c6155	STILL
adf5c3a65c8e4d0abc900fccf2b665fe	cb825cffcd044191a59070a838b99823	STILL
e79a7d3e6985433d82ade35e42d3f1ff	9f2e24daf6dd4868adf9da5b05872bd2	STILL
3ac8550c4587483290c57e5e98d6ee05	15986a675b3b4e6db52e98fd8b8253e6	STILL
db9a6313e6e84616b9be27054a2094b2	6f14001db066417a8cf75517da31ddf4	STILL
adf653615f6644e5a2feeabf5f7ac675	1d0d9c4794a24bf99497538bce6f3864	STILL
6fcc5b3f284642e7b91d8c16df97167a	0f41f3c5c7b34e6caa9c5df9f80c4b79	TILTING
d143f2f107854051bfc9e2cbe8c913b5	e13cbb6bad064b1ca7582622c8a206b7	STILL
adf653615f6644e5a2feeabf5f7ac675	1776b44670a24869b6c914eaed3b164a	STILL
3ac8550c4587483290c57e5e98d6ee05	7e020804931241bc910f0e4ef67bfbac	STILL
d143f2f107854051bfc9e2cbe8c913b5	a8eb5aee1ca048edaf8b184a8eb821df	STILL
d143f2f107854051bfc9e2cbe8c913b5	e73389b5bb7d4f6cac029212bcb27693	STILL
adf5c3a65c8e4d0abc900fccf2b665fe	c09345b1494a411da9a495a6f6e1b3a5	STILL
db9a6313e6e84616b9be27054a2094b2	8cea0f5acfb047a0b0b3952d2540a63e	STILL
adf5c3a65c8e4d0abc900fccf2b665fe	ee666a0afc2641e4bc775f095d01cbf7	STILL
d143f2f107854051bfc9e2cbe8c913b5	fe69edbcf40a4071830e67f432630fb9	STILL
6dbcd91158e248bea04dd5dd7c81e76e	923fecbf48284d2db6353b61e553ba6c	STILL
adf653615f6644e5a2feeabf5f7ac675	d3ece0c9b1144308a2ff9179723f24af	STILL
6dbd5e5e6c6040938ed458705ece452e	c8c01506442042809889e93a61423b3e	STILL
adf5c3a65c8e4d0abc900fccf2b665fe	de36578c225a44e1996d1bb5c623b01a	STILL
3ac8550c4587483290c57e5e98d6ee05	9190b0cd0b0745b6b07956889fae586c	STILL
6dbcd91158e248bea04dd5dd7c81e76e	7cf4109ce45347e9a8374a5267121c11	STILL
d143f2f107854051bfc9e2cbe8c913b5	fef51bd743c546b2b461b88882f02ac9	STILL
6fcc5b3f284642e7b91d8c16df97167a	2a8741de9d344516ae52ef409383c27e	TILTING
3ac8550c4587483290c57e5e98d6ee05	f15ea48c7d4742698144d368fa678a19	UNKNOWN
d143f2f107854051bfc9e2cbe8c913b5	0a259dd2cab64bba915140256f33a146	STILL
6dbd5e5e6c6040938ed458705ece452e	c87956a056844e318dd4fa2ad7830639	STILL
3ac8550c4587483290c57e5e98d6ee05	69e202728c5548b6a2b4ca74ec0c86aa	ON_FOOT
db9a6313e6e84616b9be27054a2094b2	112c26d133dd4ca8954c730684356d1f	STILL
d143f2f107854051bfc9e2cbe8c913b5	528999e71e4947b8b885a96c87fc30d8	STILL
3ac8550c4587483290c57e5e98d6ee05	56ef8c774d374000b8a3233825ea2e31	STILL
db9a6313e6e84616b9be27054a2094b2	9d49d6d4284547c0921e9842e26a5d06	STILL
db9a6313e6e84616b9be27054a2094b2	d4a5827645994fc3946b518ecd111a57	STILL
f388a39a209144198f1312861dab3105	dc5d7951765b42ac8ff6942238d1d758	STILL
6dbd5e5e6c6040938ed458705ece452e	85f82275df4b4fa18caf24f30b683e0d	STILL
3ac8550c4587483290c57e5e98d6ee05	da15197e66264d3d875234c1c1f28baa	IN_VEHICLE
adf653615f6644e5a2feeabf5f7ac675	43b24604d19a468cb16469d7cf461900	STILL
db9a6313e6e84616b9be27054a2094b2	9a64a009bbe64beba0ce00e3384d3343	STILL
db9a6313e6e84616b9be27054a2094b2	676f667647a747bd92ae0befddb5f0bd	STILL
3ac8550c4587483290c57e5e98d6ee05	6a0d348f289148e3a292b2bc6f2fbe57	STILL
6dbcd91158e248bea04dd5dd7c81e76e	b6d5700f645d4a21818041640a0bc420	STILL
db9a6313e6e84616b9be27054a2094b2	bfc9b73291904b4eb2f21cff248d5e1d	STILL
3ac8550c4587483290c57e5e98d6ee05	dba6390cabdc412cb28a4f756d72feea	UNKNOWN
6dbcd91158e248bea04dd5dd7c81e76e	85f9e7a8cc4543c1b8186cb78d99433e	STILL
3ac8550c4587483290c57e5e98d6ee05	1244f91e36764ffcb003c228613f4cbc	STILL
d143f2f107854051bfc9e2cbe8c913b5	c884c4dbaf564e95987f1a1af921962e	STILL
6dbcd91158e248bea04dd5dd7c81e76e	6d826b05558044b1bd0c40e317c86fef	STILL
e79a7d3e6985433d82ade35e42d3f1ff	21ab1daccafe439abd0310f8346607c5	STILL
adf653615f6644e5a2feeabf5f7ac675	5b2dc383204e423fa307440481f30442	STILL
6dbcd91158e248bea04dd5dd7c81e76e	c8f9829dfde04045b734c154aba252b1	STILL
adf653615f6644e5a2feeabf5f7ac675	af1795cfc5d7409b990fb2308152be14	UNKNOWN
6dbcd91158e248bea04dd5dd7c81e76e	bd2abc2a907740e487461fb8a9389a97	STILL
d143f2f107854051bfc9e2cbe8c913b5	c0555a5191b944fcad3fa842a4b5e39c	STILL
adf653615f6644e5a2feeabf5f7ac675	cc9bb9294ed24bdc8de3040c3ee87bd6	STILL
3ac8550c4587483290c57e5e98d6ee05	d1d893688e7e424cbb51924a74296686	UNKNOWN
6fcc5b3f284642e7b91d8c16df97167a	0c2d4a84c7734e34aacc9504827e26fd	TILTING
adf653615f6644e5a2feeabf5f7ac675	6514338539ca42e9bc5be08c48b0c43d	STILL
f388a39a209144198f1312861dab3105	b5463343e2a441baafe40744b842f253	STILL
3ac8550c4587483290c57e5e98d6ee05	482727ab3a9748989edd448b7250334f	STILL
3ac8550c4587483290c57e5e98d6ee05	c2f2828141d449e8bd4367e98f03f309	STILL
adf653615f6644e5a2feeabf5f7ac675	2090205c6cba4497b730f47e5bfc801e	STILL
db9a6313e6e84616b9be27054a2094b2	526c70e4ffaa4092a79858903b2326f5	STILL
94f50e4b32c14cc287c6165e4681cd6b	0f946c5316d34fab9e7c5aa08e5b5b8a	STILL
f388a39a209144198f1312861dab3105	aeed321f58744335be4e73ba95573a07	STILL
3ac8550c4587483290c57e5e98d6ee05	d8dcfcdb7d81449eb7bbe8504773316d	STILL
db9a6313e6e84616b9be27054a2094b2	67bc961b3deb41f9bbc62046770a3c46	STILL
3ac8550c4587483290c57e5e98d6ee05	acf82380590243bba8f88b89d2dbe065	STILL
db9a6313e6e84616b9be27054a2094b2	3e57da164766453bb998fddf011b3763	STILL
d143f2f107854051bfc9e2cbe8c913b5	2540989d293d4fd7844bd43e8c7ea7d2	STILL
3ea1a425177d4163a5a9f04c690d2965	a8a0948b9c3f47dd80604e4de2476137	STILL
6dbcd91158e248bea04dd5dd7c81e76e	c25741daeb874d8b83a49baca7098c3b	ON_FOOT
6dbcd91158e248bea04dd5dd7c81e76e	65472e90ab434ac0bba10b59bbd44cdf	STILL
94f50e4b32c14cc287c6165e4681cd6b	c67d16858b8b49a29905e8810e2e8659	STILL
43fd6ac3ba544d0aa99bb50a266d1f76	a833a6d72e5a4754b1697d78e2fc8a6e	IN_VEHICLE
db9a6313e6e84616b9be27054a2094b2	38c3a6c0d94a499c8cce3fe9f9e4dd3f	STILL
29727154906d4b7bbda2f43a866876b6	6baff82e223544a3993c1dc1a489780f	UNKNOWN
43fd6ac3ba544d0aa99bb50a266d1f76	a22bb04c14cb4f66a43bba9134daa8fb	STILL
6dbcd91158e248bea04dd5dd7c81e76e	6e819f7a03424de7aaa3f08817381371	STILL
f388a39a209144198f1312861dab3105	54db42ac99cd433a89d5f667c6b9221b	STILL
6dbd5e5e6c6040938ed458705ece452e	7c03e4f03e1f43379fa4e69ffe8849e2	STILL
d143f2f107854051bfc9e2cbe8c913b5	e5b047d50d55477fb32e401a8efa0b9b	STILL
6dbcd91158e248bea04dd5dd7c81e76e	ff525d6a9572409c9f41dc3ea841b765	STILL
d143f2f107854051bfc9e2cbe8c913b5	4eed44c225064900aeee822147e5cdc8	STILL
6fcc5b3f284642e7b91d8c16df97167a	a7058c5b411b4ac195b056ae33830e26	STILL
adf5c3a65c8e4d0abc900fccf2b665fe	0575d4aef5fb4cea9f925b8c669974a2	STILL
3ea1a425177d4163a5a9f04c690d2965	e41cfb595af048b28a6d7fbf8c28b05f	STILL
f388a39a209144198f1312861dab3105	85e9dc037ad54c56952ebb0975591e31	UNKNOWN
f388a39a209144198f1312861dab3105	bd0a0d82985e47b8a43285c061586a1a	STILL
adf653615f6644e5a2feeabf5f7ac675	6d13790abb6e4d2d9e13e8e88b49ecf4	STILL
db9a6313e6e84616b9be27054a2094b2	457463f0df084bf382ea5c57f8fd51c5	STILL
adf653615f6644e5a2feeabf5f7ac675	e4cddb1e11f943dfbc2a25b075a713ac	STILL
43fd6ac3ba544d0aa99bb50a266d1f76	a0bf66377c724d46a5262a50fac739a1	STILL
adf653615f6644e5a2feeabf5f7ac675	27550a8214b54c56b3963240b7137250	STILL
3ac8550c4587483290c57e5e98d6ee05	8f29cd39b9f54b688416643c6d02a3c6	STILL
6dbcd91158e248bea04dd5dd7c81e76e	82a2c21b79d94ec381266b68a5403c2f	UNKNOWN
3ac8550c4587483290c57e5e98d6ee05	8605d594c66346e391b490214eb3b20a	STILL
3ac8550c4587483290c57e5e98d6ee05	275a7cf6e45549fba6c281d8f3ae6258	STILL
3ac8550c4587483290c57e5e98d6ee05	42c2969c3f7448adb3b47b57767cab3f	STILL
f388a39a209144198f1312861dab3105	a8445d7952ed4b6bb76e283fab20f02c	STILL
f388a39a209144198f1312861dab3105	7da4c09077c247a99b063a79671445a7	STILL
6dbcd91158e248bea04dd5dd7c81e76e	09968d38c0834d1893a58699568a4f17	STILL
3ac8550c4587483290c57e5e98d6ee05	49509b4dcf994dafb751472c0103a14b	STILL
6dbcd91158e248bea04dd5dd7c81e76e	557ce98b9c2c42a8b7cd5b9e7ad5811d	STILL
adf653615f6644e5a2feeabf5f7ac675	08d3c9ed7b1f4d11b62485c548f104d3	STILL
6dbcd91158e248bea04dd5dd7c81e76e	b769aa32aa9b426aafc1eb63a4127537	STILL
db9a6313e6e84616b9be27054a2094b2	f08e3ce0720948d3baae46fe8cf948bc	STILL
6dbcd91158e248bea04dd5dd7c81e76e	3c3d14f49b2c48f1be93c198881d0c34	STILL
d143f2f107854051bfc9e2cbe8c913b5	6f4acaa7641b431a8e6bf7899d05c804	STILL
3ac8550c4587483290c57e5e98d6ee05	194d04e7c1db40bdac967840301db669	UNKNOWN
6dbcd91158e248bea04dd5dd7c81e76e	efef63ebddef4055806ca54d168a34b5	STILL
6dbcd91158e248bea04dd5dd7c81e76e	7801ed5a8916433b9eabe8fc10c46a77	STILL
f388a39a209144198f1312861dab3105	12a31d10bac54e53b27cc25490f1415f	STILL
e79a7d3e6985433d82ade35e42d3f1ff	b8b78590effd4a2b91244cf2f4958dd8	STILL
f388a39a209144198f1312861dab3105	0c78966ce8ec489697b5e3f3d968ced2	STILL
adf653615f6644e5a2feeabf5f7ac675	145e4bd893b141a9b1f12673ed3d94d3	STILL
e79a7d3e6985433d82ade35e42d3f1ff	fbfe9c0a68ac41fea26a33b5dc33fa4e	STILL
d143f2f107854051bfc9e2cbe8c913b5	6705ebd35c524f93bc5a1029b57f0b78	STILL
db9a6313e6e84616b9be27054a2094b2	89698af66a224f2d9795bdb00be2c327	STILL
adf653615f6644e5a2feeabf5f7ac675	d517c4c1796e4ce3b8e9949b0b3423ec	UNKNOWN
adf5c3a65c8e4d0abc900fccf2b665fe	fc48c78a8bac4e5380597a190056219a	STILL
adf653615f6644e5a2feeabf5f7ac675	ddfe786058d24b2fbac6d2ff491bf6b0	IN_VEHICLE
3ac8550c4587483290c57e5e98d6ee05	e8988a329126475c946e3f4f8fa56536	STILL
adf653615f6644e5a2feeabf5f7ac675	b418d30b0b2c473da85a3f73517f8a5a	UNKNOWN
adf653615f6644e5a2feeabf5f7ac675	c66825fb313e42e9a007f7eae67e69f4	STILL
e79a7d3e6985433d82ade35e42d3f1ff	f09cb1dba4d94b33a6b41ccdc948e4c9	STILL
6dbcd91158e248bea04dd5dd7c81e76e	dd986be2d53f4eb0a2eec0992edc18ce	STILL
d143f2f107854051bfc9e2cbe8c913b5	663961fef5a34c178f47e2c96ba78c1d	STILL
e50958b880754ea19659c6aa7f1e9dd7	e7e32c71ab674c849b64cd4409d54cba	STILL
f388a39a209144198f1312861dab3105	370792d3db49426aaf04715e9f65a23a	STILL
6dbd5e5e6c6040938ed458705ece452e	b59ff7618657440f93e7d1c00f1a1192	STILL
3ac8550c4587483290c57e5e98d6ee05	418787436eb24f98a602bb760ca6a0c5	UNKNOWN
43fd6ac3ba544d0aa99bb50a266d1f76	5498617f2abb4183ab9bfaa7e6ce9ead	STILL
3ac8550c4587483290c57e5e98d6ee05	0eea8d0306884a2bbe09e821373f8769	UNKNOWN
adf653615f6644e5a2feeabf5f7ac675	5e056158b32549208f7f663557f6f2ce	UNKNOWN
f388a39a209144198f1312861dab3105	adbcfba92b6540df92313384a4860aef	STILL
f388a39a209144198f1312861dab3105	40250780e875497989ad8d3b4262d07f	UNKNOWN
adf653615f6644e5a2feeabf5f7ac675	6dd18464121f41d3ae0621bba54c908b	STILL
3ac8550c4587483290c57e5e98d6ee05	eb014cd789384e6caa236064e66c87ae	STILL
6dbd5e5e6c6040938ed458705ece452e	4903666bf46545f4bb0ec5193fe2d3d0	STILL
3ac8550c4587483290c57e5e98d6ee05	cfb114e8ac20441c9d81a558497b8ff1	STILL
adf653615f6644e5a2feeabf5f7ac675	84ec6d98e19f44d08ca3783b8d84c9e7	STILL
3ac8550c4587483290c57e5e98d6ee05	f4e2570103004e96942aad63275c1325	STILL
6dbcd91158e248bea04dd5dd7c81e76e	4b95340f62d24007ad3d2265d72fdca7	STILL
3ac8550c4587483290c57e5e98d6ee05	fb4582d4ab4a4f0b95f502a46a4b1ac6	STILL
3ac8550c4587483290c57e5e98d6ee05	6db613bf0bca4fdea70d233be0fbf77b	STILL
6fcc5b3f284642e7b91d8c16df97167a	e77ca4a2a14f437cb219d6919f315b8e	STILL
adf653615f6644e5a2feeabf5f7ac675	35b215021f744e3ca15a256f39ed7f3c	STILL
e79a7d3e6985433d82ade35e42d3f1ff	9bb36ab3c74f4aadaab21ade3b3e06a9	STILL
adf5c3a65c8e4d0abc900fccf2b665fe	b740234193c04db6b6a57ae4e284358d	STILL
3ac8550c4587483290c57e5e98d6ee05	d40900e7b4a943a695c870fb0c4f7c6f	STILL
6fcc5b3f284642e7b91d8c16df97167a	19ba4ec338474265b101a361e401776b	STILL
adf653615f6644e5a2feeabf5f7ac675	c60f2557af554b08baa2eb358ff74843	STILL
d143f2f107854051bfc9e2cbe8c913b5	bfd7a948452f435b8fd7a3baa02c6321	STILL
3ac8550c4587483290c57e5e98d6ee05	1281c4913ed34f0883f0896bc9ea0160	STILL
ef24e3578f264168ae5adfb7e75e4cea	21090f0d24f847c29496f5ffbe5ee539	TILTING
6dbcd91158e248bea04dd5dd7c81e76e	0ad413b3bc054d5889607d892d76b2b1	STILL
adf653615f6644e5a2feeabf5f7ac675	044492e90a4e46cf899cf44e38f51be1	STILL
d259e34acbe0453e9cc4df85a354dc52	cf3889118e26494587e4e74a34ef5ae6	STILL
6dbcd91158e248bea04dd5dd7c81e76e	4515d301370d4b7392a07857cd4c1c93	STILL
3ac8550c4587483290c57e5e98d6ee05	107c306bda824f3fbf065ee4569ac672	ON_FOOT
f388a39a209144198f1312861dab3105	36b9e9968f74488c8ce45c4ede848c4b	STILL
adf653615f6644e5a2feeabf5f7ac675	bdf5bcb04b514ad188871c669b7683b2	STILL
adf653615f6644e5a2feeabf5f7ac675	ae5d682cac4145bfba07611ba5b955bf	STILL
d143f2f107854051bfc9e2cbe8c913b5	d180372db32e44969363ec4b9e28df12	STILL
43fd6ac3ba544d0aa99bb50a266d1f76	f1b4e137eb494f9cb6576521afbc5555	STILL
6dbcd91158e248bea04dd5dd7c81e76e	503e41149c764c1399b9517db1f6844c	STILL
db9a6313e6e84616b9be27054a2094b2	7d54460e81924cd1b1759a1d2330037e	STILL
db9a6313e6e84616b9be27054a2094b2	e0fe3fbc3a074adf8e2e721f395c74ce	STILL
db9a6313e6e84616b9be27054a2094b2	16cce64348f94d3aa2bfe781e8482d07	STILL
adf653615f6644e5a2feeabf5f7ac675	e84deabcca5a4f50961c572120d62bbf	STILL
adf653615f6644e5a2feeabf5f7ac675	24c82c662059460cb81df63edf7a2083	STILL
adf653615f6644e5a2feeabf5f7ac675	a081d1ab6dd3427a82e409064ea18b79	STILL
db9a6313e6e84616b9be27054a2094b2	a948378653334ccf8b0cfaf25af02571	STILL
3ac8550c4587483290c57e5e98d6ee05	5554344a59ab4f06975b7f8db957f6ee	STILL
3ac8550c4587483290c57e5e98d6ee05	2001a470726e4e1b9e99b866a1b576ba	STILL
e50958b880754ea19659c6aa7f1e9dd7	689e9f0e799b4d5bbb5e9bbc9bbae7e2	STILL
f388a39a209144198f1312861dab3105	6a585545fd5b4a5d927e4744472ea6a8	STILL
adf653615f6644e5a2feeabf5f7ac675	95cc10217c844bdba87dc01884bbeb86	STILL
f388a39a209144198f1312861dab3105	0200fa54c40d45ff952ba54cd6c5d8b8	STILL
db9a6313e6e84616b9be27054a2094b2	15f56a77335148a7a0c098f6eef2810c	STILL
3ac8550c4587483290c57e5e98d6ee05	e98590600c8640638b06c9876eab9772	STILL
e79a7d3e6985433d82ade35e42d3f1ff	7c4cf89e17634d9a925f019165a9ebc5	STILL
adf5c3a65c8e4d0abc900fccf2b665fe	717801a74327494c8cd3d9aa5f28b56e	STILL
3ac8550c4587483290c57e5e98d6ee05	48b6ad1730904f7d9d5b109edd5e1049	UNKNOWN
6dbcd91158e248bea04dd5dd7c81e76e	8178c37c74dc413589a5cdecb04961a3	STILL
3ac8550c4587483290c57e5e98d6ee05	b2fc23d5a9fe497fbd4bacdd2d3da82f	STILL
f388a39a209144198f1312861dab3105	12f3be031d174664bcf2a98eafe16705	STILL
3ac8550c4587483290c57e5e98d6ee05	6ba885cff9894268a9487053483ea870	STILL
